timestamp,intersection_id,lane_id,vehicle_count,person_count,bicycle_count,car_count,motorcycle_count,bus_count,truck_count,queue_length,density
2026-08-14 02:41:08,Simpang 4,lane_2,5,4,0,2,3,0,0,0,15.151515
2026-08-14 02:41:08,Simpang 4,lane_1,2,1,0,1,0,1,0,0,6.060606
2026-08-14 02:41:08,Simpang 4,lane_3,3,0,0,2,0,1,0,0,8.823529
2026-08-14 02:41:08,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:08,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:09,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:09,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:09,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:09,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:10,Simpang 4,lane_2,5,4,0,2,3,0,0,0,15.151515
2026-08-14 02:41:10,Simpang 4,lane_1,2,0,0,1,0,1,0,0,6.060606
2026-08-14 02:41:10,Simpang 4,lane_3,3,0,0,2,0,1,0,0,8.823529
2026-08-14 02:41:10,Simpang 1,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:10,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:10,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:10,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:11,Simpang 4,lane_2,6,3,0,2,4,0,0,0,18.181818
2026-08-14 02:41:11,Simpang 4,lane_1,2,1,0,1,0,1,0,0,6.060606
2026-08-14 02:41:11,Simpang 4,lane_3,3,1,0,2,0,1,0,0,8.823529
2026-08-14 02:41:11,Simpang 1,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:11,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:12,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:12,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:12,Simpang 4,lane_2,5,2,0,2,3,0,0,0,15.151515
2026-08-14 02:41:12,Simpang 4,lane_1,3,1,0,1,1,0,1,0,9.090909
2026-08-14 02:41:12,Simpang 4,lane_3,5,0,0,4,0,1,0,0,14.705882
2026-08-14 02:41:12,Simpang 1,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:12,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:13,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:13,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:14,Simpang 4,lane_2,5,3,0,2,3,0,0,0,15.151515
2026-08-14 02:41:14,Simpang 4,lane_1,3,1,0,1,1,1,0,0,9.090909
2026-08-14 02:41:14,Simpang 4,lane_3,5,0,0,4,0,1,0,0,14.705882
2026-08-14 02:41:14,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:14,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:14,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:14,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:15,Simpang 4,lane_2,5,2,0,2,3,0,0,0,15.151515
2026-08-14 02:41:15,Simpang 4,lane_1,1,1,0,1,0,0,0,0,3.030303
2026-08-14 02:41:15,Simpang 4,lane_3,3,0,0,3,0,0,0,0,8.823529
2026-08-14 02:41:15,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:15,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:15,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:15,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:16,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:16,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:16,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:16,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:16,Simpang 4,lane_2,4,0,0,2,2,0,0,0,12.121212
2026-08-14 02:41:16,Simpang 4,lane_1,4,2,0,1,2,1,0,0,12.121212
2026-08-14 02:41:16,Simpang 4,lane_3,2,2,0,2,0,0,0,0,5.882353
2026-08-14 02:41:17,Simpang 4,lane_2,4,1,0,2,2,0,0,0,12.121212
2026-08-14 02:41:17,Simpang 4,lane_1,4,1,0,1,2,1,0,0,12.121212
2026-08-14 02:41:17,Simpang 4,lane_3,2,2,0,2,0,0,0,0,5.882353
2026-08-14 02:41:18,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:18,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:18,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:18,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:19,Simpang 4,lane_2,2,1,0,1,1,0,0,0,6.060606
2026-08-14 02:41:19,Simpang 4,lane_1,3,0,0,1,2,0,0,0,9.090909
2026-08-14 02:41:19,Simpang 4,lane_3,2,1,0,2,0,0,0,0,5.882353
2026-08-14 02:41:19,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:19,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:19,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:19,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:20,Simpang 4,lane_2,4,2,0,2,2,0,0,0,12.121212
2026-08-14 02:41:20,Simpang 4,lane_1,4,1,0,2,2,0,0,0,12.121212
2026-08-14 02:41:20,Simpang 4,lane_3,4,1,0,4,0,0,0,0,11.764706
2026-08-14 02:41:20,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:20,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:20,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:20,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:21,Simpang 4,lane_2,4,1,0,2,2,0,0,0,12.121212
2026-08-14 02:41:21,Simpang 4,lane_1,4,0,0,1,2,1,0,0,12.121212
2026-08-14 02:41:21,Simpang 4,lane_3,4,1,0,4,0,0,0,0,11.764706
2026-08-14 02:41:21,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:21,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:22,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:22,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:23,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:23,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:23,Simpang 4,lane_1,6,1,0,3,2,1,0,0,18.181818
2026-08-14 02:41:23,Simpang 4,lane_3,2,1,0,2,0,0,0,0,5.882353
2026-08-14 02:41:23,Simpang 4,lane_2,2,2,0,1,1,0,0,0,6.060606
2026-08-14 02:41:23,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:23,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:24,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:24,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:24,Simpang 4,lane_1,4,1,0,3,0,1,0,0,12.121212
2026-08-14 02:41:24,Simpang 4,lane_3,2,1,0,2,0,0,0,0,5.882353
2026-08-14 02:41:24,Simpang 4,lane_2,3,1,0,2,1,0,0,0,9.090909
2026-08-14 02:41:24,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:24,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:25,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:25,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:25,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:25,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:25,Simpang 4,lane_1,4,2,0,2,1,1,0,0,12.121212
2026-08-14 02:41:25,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:25,Simpang 4,lane_2,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:26,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:26,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:27,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:27,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:27,Simpang 4,lane_1,2,1,0,2,0,0,0,0,6.060606
2026-08-14 02:41:27,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:27,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:27,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:27,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:28,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:28,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:28,Simpang 4,lane_1,3,0,0,2,0,1,0,0,9.090909
2026-08-14 02:41:28,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:28,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:28,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:28,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:29,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:29,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:29,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:29,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:29,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:29,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:29,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:30,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:30,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:30,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:30,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:31,Simpang 4,lane_1,4,0,0,3,1,0,0,0,12.121212
2026-08-14 02:41:31,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:31,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:32,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:32,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:32,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:32,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:32,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:32,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:32,Simpang 4,lane_2,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:33,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:33,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:33,Simpang 4,lane_1,4,0,0,3,1,0,0,0,12.121212
2026-08-14 02:41:33,Simpang 4,lane_3,1,2,0,1,0,0,0,0,2.941176
2026-08-14 02:41:33,Simpang 4,lane_2,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:33,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:33,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:34,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:34,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:34,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:34,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:34,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:34,Simpang 4,lane_3,2,2,0,2,0,0,0,0,5.882353
2026-08-14 02:41:34,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:35,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:35,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:35,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:35,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:36,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:36,Simpang 4,lane_3,3,1,0,2,1,0,0,0,8.823529
2026-08-14 02:41:36,Simpang 4,lane_2,3,0,0,2,0,0,1,0,9.090909
2026-08-14 02:41:36,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:36,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:37,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:37,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:37,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:37,Simpang 4,lane_3,1,1,0,1,0,0,0,0,2.941176
2026-08-14 02:41:37,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:37,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:37,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:38,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:38,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:38,Simpang 4,lane_1,3,0,1,2,1,0,0,0,9.090909
2026-08-14 02:41:38,Simpang 4,lane_3,1,2,0,1,0,0,0,0,2.941176
2026-08-14 02:41:38,Simpang 4,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:39,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:39,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:39,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:39,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:40,Simpang 4,lane_1,4,0,0,2,2,0,0,0,12.121212
2026-08-14 02:41:40,Simpang 4,lane_3,2,1,0,2,0,0,0,0,5.882353
2026-08-14 02:41:40,Simpang 4,lane_2,4,0,0,3,0,0,1,0,12.121212
2026-08-14 02:41:40,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:40,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:40,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:40,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:41,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:41,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:41,Simpang 4,lane_1,4,0,0,2,2,0,0,0,12.121212
2026-08-14 02:41:41,Simpang 4,lane_3,2,1,0,1,1,0,0,0,5.882353
2026-08-14 02:41:41,Simpang 4,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:41,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:41,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:42,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:42,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:42,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:42,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:42,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:42,Simpang 4,lane_3,3,1,0,1,1,1,0,0,8.823529
2026-08-14 02:41:42,Simpang 4,lane_2,4,0,0,3,0,0,1,0,12.121212
2026-08-14 02:41:43,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:43,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:43,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:43,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:43,Simpang 4,lane_1,3,1,0,2,1,0,0,0,9.090909
2026-08-14 02:41:43,Simpang 4,lane_3,3,1,0,1,1,1,0,0,8.823529
2026-08-14 02:41:43,Simpang 4,lane_2,4,1,0,3,0,0,1,0,12.121212
2026-08-14 02:41:44,Simpang 4,lane_1,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:44,Simpang 4,lane_3,3,1,0,1,1,1,0,0,8.823529
2026-08-14 02:41:44,Simpang 4,lane_2,4,0,0,3,0,0,1,0,12.121212
2026-08-14 02:41:45,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:45,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:45,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:45,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:45,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:45,Simpang 4,lane_3,2,2,0,1,1,0,0,0,5.882353
2026-08-14 02:41:45,Simpang 4,lane_2,4,0,0,3,0,0,1,0,12.121212
2026-08-14 02:41:46,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:46,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:46,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:46,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:47,Simpang 4,lane_1,4,0,0,2,2,0,0,0,12.121212
2026-08-14 02:41:47,Simpang 4,lane_3,2,2,0,1,1,0,0,0,5.882353
2026-08-14 02:41:47,Simpang 4,lane_2,5,0,0,3,0,1,1,0,15.151515
2026-08-14 02:41:47,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:47,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:47,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:47,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:48,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:48,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:48,Simpang 4,lane_1,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:48,Simpang 4,lane_3,2,2,1,1,1,0,0,0,5.882353
2026-08-14 02:41:48,Simpang 4,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:49,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:49,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:49,Simpang 4,lane_1,3,0,0,2,1,0,0,0,9.090909
2026-08-14 02:41:49,Simpang 4,lane_3,2,2,0,1,1,0,0,0,5.882353
2026-08-14 02:41:49,Simpang 4,lane_2,4,0,0,3,0,1,0,0,12.121212
2026-08-14 02:41:49,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:49,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:50,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:50,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:50,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:50,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:50,Simpang 4,lane_1,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:50,Simpang 4,lane_3,2,1,0,1,1,0,0,0,5.882353
2026-08-14 02:41:50,Simpang 4,lane_2,4,0,0,3,0,1,0,0,12.121212
2026-08-14 02:41:51,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:51,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:51,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:51,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:52,Simpang 4,lane_1,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:52,Simpang 4,lane_2,5,1,0,3,0,1,1,0,15.151515
2026-08-14 02:41:52,Simpang 4,lane_3,3,0,0,1,1,1,0,0,8.823529
2026-08-14 02:41:52,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:52,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:53,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:53,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:53,Simpang 4,lane_1,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:53,Simpang 4,lane_2,4,1,0,3,0,1,0,0,12.121212
2026-08-14 02:41:53,Simpang 4,lane_3,2,0,0,0,1,0,1,0,5.882353
2026-08-14 02:41:54,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:54,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:54,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:54,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:54,Simpang 4,lane_1,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:54,Simpang 4,lane_2,4,1,1,3,0,1,0,0,12.121212
2026-08-14 02:41:54,Simpang 4,lane_3,3,0,1,0,1,1,1,0,8.823529
2026-08-14 02:41:55,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:55,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:55,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:55,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:56,Simpang 4,lane_1,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:56,Simpang 4,lane_2,3,1,0,3,0,0,0,0,9.090909
2026-08-14 02:41:56,Simpang 4,lane_3,2,0,0,0,1,1,0,0,5.882353
2026-08-14 02:41:56,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:56,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:56,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:56,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:57,Simpang 4,lane_1,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:57,Simpang 4,lane_2,4,1,0,3,1,0,0,0,12.121212
2026-08-14 02:41:57,Simpang 4,lane_3,2,1,0,0,1,1,0,0,5.882353
2026-08-14 02:41:57,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:57,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:58,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:58,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:58,Simpang 4,lane_1,4,0,0,3,1,0,0,0,12.121212
2026-08-14 02:41:58,Simpang 4,lane_2,5,1,0,3,1,0,1,0,15.151515
2026-08-14 02:41:58,Simpang 4,lane_3,3,0,0,1,1,1,0,0,8.823529
2026-08-14 02:41:59,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:41:59,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:41:59,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:41:59,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:41:59,Simpang 4,lane_1,5,0,0,4,1,0,0,0,15.151515
2026-08-14 02:41:59,Simpang 4,lane_2,3,1,1,2,0,0,1,0,9.090909
2026-08-14 02:41:59,Simpang 4,lane_3,2,0,0,0,1,1,0,0,5.882353
2026-08-14 02:42:00,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:42:00,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
2026-08-14 02:42:00,Simpang 1,lane_2,3,0,0,3,0,0,0,0,9.090909
2026-08-14 02:42:00,Simpang 1,lane_3,1,0,0,1,0,0,0,0,2.941176
2026-08-14 02:42:01,Simpang 4,lane_1,5,0,0,4,1,0,0,0,15.151515
2026-08-14 02:42:01,Simpang 4,lane_2,4,1,0,1,1,0,2,0,12.121212
2026-08-14 02:42:01,Simpang 4,lane_3,3,2,0,1,1,1,0,0,8.823529
2026-08-14 02:42:01,Simpang 2,lane_2,2,0,0,2,0,0,0,0,6.060606
2026-08-14 02:42:01,Simpang 2,lane_1,1,0,0,0,1,0,0,0,3.030303
